코드,lat,lon
4315060500,37.10977,128.20127
4315051800,37.17389,128.21525
4315052800,37.13975,128.2092
4315053700,37.13295,128.21833
4315054700,37.12777,128.17807
4315057700,37.11917,128.2623
4311131000,36.63013,127.59732
4311132000,36.65349,127.67688
4311133000,36.56306,127.56267
4311134000,36.5748,127.52021
4311135000,36.49124,127.5112
4311152500,36.64245,127.4937
4311154500,36.63108,127.48912
4311162000,36.63153,127.49798
4311167000,36.61907,127.50033
4311168000,36.62642,127.50601
4311169000,36.65133,127.5265
4311172000,36.62713,127.5233
4311173000,36.61525,127.53158
4311231000,36.5666,127.42852
4311232000,36.48945,127.43454
4311251000,36.64,127.47663
4311252000,36.63245,127.47481
4311253000,36.63467,127.46269
4311254000,36.62507,127.48082
4311255000,36.60868,127.46943
4311256000,36.5966,127.48729
4311257000,36.61705,127.48603
4311258000,36.61887,127.47362
4311259000,36.61484,127.45203
4311325000,36.62812,127.32033
4311331000,36.59875,127.36045
4311332000,36.68698,127.35595
4311370000,36.65237,127.47083
4311374100,36.6376,127.43492
4311374200,36.6299,127.4458
4311374700,36.62014,127.43403
4311375100,36.64044,127.46024
4311375600,36.6486,127.45058
4311376000,36.62264,127.3995
4311377000,36.66648,127.42897
4311425000,36.7028,127.54709
4311425300,36.73324,127.42131
4311431000,36.74623,127.54795
4311455000,36.69245,127.47927
4311451000,36.65039,127.48912
4311452000,36.65877,127.4815
4311453000,36.65826,127.49476
4311454000,36.66624,127.49733
4372025000,36.49914,127.72317
4372031500,36.5249,127.8339
4372032500,36.4778,127.80008
4372033000,36.41746,127.83809
4372034000,36.43721,127.77848
4372035000,36.41736,127.73502
4372036000,36.46067,127.66835
4372037000,36.43349,127.57431
4372038500,36.50058,127.60253
4372039000,36.55451,127.6586
4372040000,36.57155,127.74716
4373025000,36.30113,127.58338
4373031000,36.29507,127.64616
4373032000,36.35488,127.6809
4373033000,36.39932,127.64901
4373034000,36.32432,127.7331
4373035000,36.34544,127.81558
4373036000,36.22795,127.6321
4373037000,36.27309,127.52515
4373038000,36.35665,127.55952
4374025000,36.177,127.811
4374031000,36.26299,127.80471
4374032000,36.23594,127.89666
4374033500,36.22896,127.99785
4374034000,36.1667,127.95296
4374035000,36.0999,127.89545
4374036000,36.12273,127.76112
4374037000,36.04708,127.77722
4374038000,36.08646,127.68824
4374039000,36.14622,127.64217
4374040000,36.21495,127.7095
4375025000,36.84785,127.41269
4375025300,36.89879,127.50678
4375032000,36.82985,127.53106
4375033000,36.79987,127.45116
4375034000,36.89975,127.35115
4375035000,36.91914,127.43292
4375037000,36.97661,127.42373
4376025000,36.82665,127.8052
4376031000,36.83907,127.8827
4376032000,36.8353,127.93482
4376033000,36.76671,128.00282
4376034000,36.75322,127.88263
4376035000,36.77162,127.7741
4376036000,36.67348,127.81553
4376037000,36.7491,127.68218
4376039000,36.81541,127.68171
4376040000,36.84896,127.72733
4376041000,36.89258,127.82356
4377025000,36.94179,127.65499
4377025300,36.98809,127.57336
4377031000,36.91289,127.75211
4377032000,36.88135,127.64756
4377033000,36.91855,127.55861
4377025600,36.96103,127.49126
4377035000,37.01906,127.49377
4377036000,37.03568,127.61216
4377037000,37.09672,127.66282
4380025000,36.96063,128.39118
4380025300,37.04658,128.30164
4380036000,36.89746,128.29027
4380031000,36.86781,128.38014
4380032000,37.01429,128.43184
4380033000,37.06819,128.49992
4380034000,37.09702,128.34702
4380035000,36.99499,128.27632
4374525000,36.76703,127.60376
4374531000,36.82732,127.60615
4413125000,36.78851,127.21264
4413131000,36.73774,127.12296
4413132000,36.67681,127.09261
4413133000,36.83489,127.27182
4413134000,36.7322,127.23658
4413135000,36.72526,127.28592
4413136000,36.79611,127.31297
4413137000,36.78118,127.36719
4413151000,36.80344,127.14951
4413152000,36.81279,127.15211
4413153000,36.81506,127.18259
4413154000,36.80248,127.15865
4413155000,36.80923,127.13416
4413156000,36.79312,127.14134
4413157000,36.77853,127.12823
4413158000,36.7806,127.16174
4413159000,36.8335,127.18026
4413325000,36.93204,127.12811
4413325300,36.87383,127.19515
4413325600,36.8854,127.1381
4413331000,36.91044,127.22584
4413351000,36.81348,127.14164
4413352000,36.82412,127.14003
4413353000,36.80148,127.13016
4413354000,36.7942,127.1184
4413355000,36.80795,127.12254
4413356000,36.82786,127.11636
4413356700,36.81264,127.10342
4413358000,36.84948,127.14911
4413359000,36.84353,127.1221
4415025000,36.5966,126.96844
4415031000,36.37445,127.07013
4415032000,36.32637,127.02937
4415033000,36.36801,127.15776
4415034000,36.38376,127.23875
4415036000,36.54403,127.15934
4415037000,36.59935,127.0981
4415038000,36.4746,127.05831
4415039000,36.53863,127.03372
4415040000,36.5062,126.94612
4415051000,36.45008,127.1216
4415055000,36.42406,127.10054
4415056000,36.43647,127.16093
4415057000,36.4788,127.12429
4415054000,36.45914,127.11216
4415059000,36.47121,127.17216
4418025000,36.24185,126.5886
4418031000,36.41062,126.58019
4418041000,36.38109,126.55399
4418032000,36.42145,126.52888
4418033000,36.48263,126.52708
4418034000,36.45179,126.60463
4418035000,36.40358,126.65916
4418036000,36.29609,126.57841
4418038000,36.20266,126.62064
4418039000,36.24293,126.68251
4418040000,36.32936,126.6608
4418051500,36.36411,126.60591
4418052500,36.35605,126.57541
4418053500,36.35607,126.62188
4418054500,36.33426,126.61462
4418056500,36.32691,126.54782
4420025000,36.82238,126.98001
4420025300,36.7539,127.06886
4420031000,36.70346,126.99424
4420033000,36.80866,127.06861
4420035000,36.85798,127.04791
4420036000,36.9108,127.03874
4420037000,36.88565,126.96335
4420038000,36.86033,126.88796
4420039000,36.79262,126.86856
4420040000,36.74099,126.90368
4420041000,36.78997,126.93399
4420057000,36.7884,127.0006
4420058000,36.77955,127.00074
4420059000,36.78767,127.02172
4420060000,36.78249,126.97814
4420061000,36.75433,126.98386
4420062000,36.75862,127.01731
4421025000,36.96707,126.41287
4421031000,36.74835,126.4178
4421032000,36.68353,126.39319
4421033000,36.81744,126.36533
4421034000,36.87616,126.42943
4421036000,36.83208,126.45687
4421037000,36.79614,126.51645
4421038000,36.77835,126.59313
4421039000,36.71501,126.5428
4421040000,36.66999,126.51706
4421051000,36.79301,126.43474
4421052500,36.79193,126.4711
4421053500,36.78003,126.46124
4421054000,36.76883,126.48341
4421055000,36.7444,126.46252
4423025000,36.15206,127.01861
4423025300,36.10981,127.10334
4423031000,36.19991,127.02802
4423032000,36.24218,127.08343
4423033000,36.28817,127.10652
4423034000,36.29186,127.16419
4423035000,36.20681,127.14386
4423036000,36.22971,127.19916
4423038000,36.18868,127.28698
4423039000,36.13868,127.23415
4423040000,36.14094,127.16858
4423041000,36.16381,127.11188
4423042000,36.16096,127.05457
4423051000,36.1965,127.10381
4423052000,36.19151,127.07722
4425031000,36.25283,127.26061
4425031500,36.27687,127.22116
4425033000,36.32086,127.22928
4425051000,36.27185,127.25109
4427025000,36.79284,126.7744
4427025300,36.92666,126.73963
4427031000,36.94281,126.57764
4427032000,37.0083,126.54241
4427033000,36.91445,126.51515
4427034000,36.85893,126.56543
4427035000,36.81493,126.66031
4427036000,36.84496,126.70831
4427037000,36.83052,126.80937
4427038000,36.88347,126.78188
4427039000,36.95757,126.67473
4427051000,36.8927,126.6457
4427052000,36.86245,126.62465
4427053000,36.90527,126.65566
4471025000,36.09559,127.47156
4471031000,36.13628,127.46611
4471032000,36.12902,127.56547
4471033000,36.05934,127.57875
4471034000,36.18177,127.54243
4471035000,36.0286,127.50837
4471036000,36.04948,127.43076
4471037000,36.14087,127.3751
4471038000,36.20102,127.39728
4471039000,36.20472,127.49165
4476025000,36.28625,126.94712
4476031000,36.28563,126.87545
4476032000,36.32803,126.8175
4476033000,36.32243,126.72121
4476034000,36.27986,126.76235
4476035000,36.25275,126.817
4476036000,36.22968,126.76141
4476037000,36.19919,126.72969
4476038000,36.21284,126.807
4476039000,36.17335,126.82616
4476040000,36.1175,126.85545
4476041000,36.17418,126.88969
4476042000,36.22628,126.90174
4476043000,36.17998,126.95828
4476044000,36.23638,126.99463
4476045000,36.27042,127.02389
4477025000,36.02074,126.69095
4477025300,36.08525,126.70159
4477031000,36.04904,126.69164
4477032000,36.05109,126.78878
4477033000,36.07855,126.75975
4477034000,36.08733,126.82583
4477035000,36.13679,126.79043
4477036000,36.11751,126.7537
4477037000,36.15107,126.73815
4477038000,36.15443,126.68027
4477039000,36.11042,126.66061
4477040000,36.14126,126.61314
4477041000,36.16316,126.54977
4479025000,36.44882,126.7901
4479031000,36.52742,126.85399
4479032000,36.44598,126.85915
4479033000,36.42389,126.93718
4479034000,36.41304,126.99403
4479035000,36.34896,126.94797
4479036000,36.36563,126.88389
4479037000,36.39146,126.77019
4479038000,36.44303,126.71549
4479039000,36.49875,126.78188
4480025000,36.59295,126.6625
4480025300,36.50845,126.63854
4480025600,36.64131,126.68536
4480032000,36.60806,126.73021
4480033000,36.55666,126.70443
4480034000,36.50258,126.7087
4480035000,36.53039,126.58788
4480036000,36.54849,126.54782
4480037000,36.56864,126.49176
4480038000,36.61952,126.54372
4480039000,36.57403,126.61876
4481025000,36.70351,126.85488
4481025300,36.69151,126.71525
4481031000,36.66649,126.91777
4481032000,36.60254,126.87981
4481033000,36.56373,126.79347
4481034000,36.6328,126.82136
4481035000,36.64577,126.77548
4481036000,36.67824,126.62704
4481037000,36.74433,126.66783
4481038000,36.75602,126.72381
4481039000,36.74464,126.80604
4481040000,36.69262,126.79068
4482525000,36.75632,126.31144
4482525300,36.52528,126.36279
4482531000,36.43346,126.39787
4482532000,36.6518,126.30749
4482533000,36.71516,126.20966
4482534000,36.77855,126.17624
4482535000,36.8387,126.23246
4482536000,36.89138,126.29007
4611051000,34.80677,126.39288
4611052000,34.80049,126.4002
4611053500,34.79751,126.39316
4611054500,34.80699,126.38337
4611055400,34.81941,126.38297
4611055800,34.80914,126.37804
4611056500,34.79979,126.3828
4611059500,34.79303,126.38128
4611064000,34.78976,126.39444
4611064500,34.79023,126.40443
4611065500,34.78419,126.38968
4611066000,34.7741,126.31708
4611069500,34.79903,126.36567
4611070500,34.80568,126.36948
4611074500,34.81676,126.40033
4611075000,34.79696,126.41234
4611075600,34.81882,126.41499
4611075700,34.80918,126.4201
4611075800,34.79963,126.42501
4611078000,34.83277,126.41527
4611079000,34.81466,126.43629
4611080000,34.80249,126.43525
4611081000,34.8044,126.4488
4613025000,34.6482,127.76378
4613031000,34.78894,127.60481
4613032000,34.85035,127.5723
4613033000,34.69029,127.5966
4613034000,34.52214,127.75051
4613035000,34.56876,127.66498
4613036000,34.22958,127.24642
4613051500,34.74219,127.74327
4613053500,34.74442,127.75055
4613057000,34.73784,127.73725
4613060000,34.75035,127.73005
4613062500,34.75635,127.72085
4613063500,34.74156,127.72149
4613065500,34.73491,127.72446
4613067000,34.73038,127.71866
4613068500,34.73223,127.69839
4613070000,34.7472,127.70677
4613071000,34.75544,127.69896
4613073000,34.77378,127.70975
4613074000,34.77735,127.69868
4613076500,34.77935,127.73894
4613078000,34.74948,127.65184
4613079000,34.75264,127.67914
4613080000,34.77465,127.65624
4613081000,34.7912,127.66543
4613082000,34.82687,127.71096
4613083000,34.88337,127.72097
4615025000,35.01754,127.36213
4615035000,35.06917,127.24623
4615036000,34.98896,127.24738
4615037000,34.91633,127.27246
4615038000,34.92108,127.34606
4615039000,34.86952,127.42964
4615040000,34.93707,127.41914
4615031000,34.9057,127.54815
4615032000,35.0278,127.49348
4615033000,35.11625,127.45908
4615034000,35.08567,127.38999
4615051500,34.97336,127.44019
4615054000,34.96278,127.47949
4615055000,34.98309,127.47001
4615056000,34.95577,127.49695
4615057000,34.94321,127.51666
4615058000,34.93482,127.50457
4615059000,34.94125,127.48107
4615060000,34.94848,127.47648
4615061000,34.94979,127.48926
4615062000,34.95635,127.48737
4615063500,34.90551,127.49534
4615066100,34.96864,127.52984
4615066500,34.9557,127.53226
4617025000,35.02835,126.863
4617031000,34.92676,126.73294
4617032000,34.9601,126.67112
4617033000,34.91362,126.65501
4617034000,34.94988,126.60078
4617035000,34.92617,126.55266
4617036000,35.01487,126.64046
4617037000,35.06745,126.63084
4617038000,35.08325,126.71681
4617039000,35.02321,126.76184
4617040000,35.03078,126.8089
4617042000,34.93451,126.83611
4617043000,34.94446,126.78262
4617051000,35.01645,126.72157
4617052000,35.00981,126.69479
4617054000,35.03391,126.70536
4617055000,35.05062,126.72326
4617058000,34.99136,126.73688
4617060000,34.98553,126.68694
4617062000,35.0183,126.78909
4623025000,34.95817,127.60361
4623031000,35.04887,127.56553
4623032000,35.05406,127.61433
4623033000,34.99774,127.67866
4623034000,35.05398,127.68445
4623035000,35.00611,127.75449
4623036000,35.11891,127.66436
4623051500,34.92974,127.65781
4623053000,34.94505,127.69989
4623054000,34.96129,127.71684
4623057000,34.94554,127.75518
4623055000,34.91805,127.74632
4671025000,35.32096,126.98284
4671031000,35.26917,126.95584
4671032000,35.21973,126.97407
4671033500,35.15886,127.0404
4671034000,35.23107,127.01519
4671035000,35.23116,127.05856
4671036000,35.28656,127.04787
4671037000,35.34468,127.03738
4671038000,35.40661,127.00532
4671039000,35.35858,126.93126
4671040000,35.30359,126.92351
4671041000,35.28453,126.88795
4672025000,35.28103,127.26954
4672031000,35.23391,127.32144
4672032000,35.21312,127.22672
4672033000,35.1548,127.23898
4672034000,35.1074,127.30213
4672035000,35.16178,127.33947
4672036000,35.27754,127.3629
4672037000,35.29557,127.14156
4672038000,35.296,127.20955
4672039000,35.25319,127.17735
4672040000,35.23155,127.12513
4673025000,35.20296,127.42637
4673031000,35.16613,127.49892
4673032000,35.15291,127.56748
4673033000,35.2401,127.56204
4673034000,35.24276,127.49909
4673035000,35.26965,127.46769
4673036000,35.24772,127.42382
4673037000,35.3198,127.46793
4677025000,34.60672,127.26246
4677025300,34.55191,127.14276
4677031000,34.55716,127.24063
4677032000,34.57747,127.18351
4677033000,34.46031,127.16905
4677034000,34.49976,127.32189
4677035000,34.56562,127.35755
4677036000,34.44512,127.4969
4677045000,34.50879,127.46693
4677037000,34.64444,127.40122
4677044000,34.60471,127.45634
4677038000,34.68713,127.38417
4677039000,34.74166,127.36014
4677040000,34.79529,127.33561
4677041000,34.76236,127.28167
4677042000,34.6597,127.27633
4678025000,34.75091,127.06999
4678025300,34.84821,127.31663
4678031000,34.81088,127.0539
4678032000,34.80867,127.10646
4678033000,34.82569,127.15844
4678034000,34.86586,127.20215
4678035000,34.89929,127.12254
4678036000,34.93873,127.18477
4678037000,34.8037,127.23896
4678038000,34.75121,127.16827
4678039000,34.692,127.09457
4678040000,34.70718,127.02161
4679025000,35.06185,126.963
4679031000,34.97056,127.03281
4679032000,34.94125,126.94999
4679033000,34.87602,126.95375
4679034000,34.89085,127.03
4679035000,35.00526,126.95644
4679036000,35.00656,126.9101
4679037000,34.91226,126.88947
4679038000,35.10658,127.06856
4679039500,35.16251,127.14053
4679040000,35.07806,127.14741
4679041500,35.0022,127.12473
4679042000,35.04116,127.04329
4680025000,34.67973,126.90554
4680025300,34.5537,126.93786
4680025600,34.49312,126.88232
4680031000,34.61353,126.9268
4680032000,34.65559,126.99037
4680033000,34.7464,126.979
4680034000,34.80801,126.96323
4680035000,34.79572,126.8606
4680036000,34.73261,126.90976
4680037000,34.47783,126.936
4681025000,34.63067,126.73988
4681031000,34.64465,126.82331
4681032000,34.57432,126.83008
4681033000,34.51397,126.81847
4681040000,34.47252,126.83049
4681034000,34.56504,126.72263
4681035000,34.49664,126.71761
4681036000,34.70886,126.71213
4681037000,34.70922,126.7705
4681038000,34.71059,126.82549
4681039000,34.75793,126.78693
4682025000,34.55782,126.56555
4682031000,34.51105,126.60487
4682032000,34.48331,126.49511
4682033000,34.45391,126.56948
4682034000,34.36838,126.53501
4682035000,34.38845,126.6108
4682036000,34.46054,126.67962
4682037000,34.56237,126.65546
4682038000,34.65496,126.63592
4682039000,34.61995,126.5578
4682040000,34.57121,126.44563
4682041000,34.65609,126.43218
4682042000,34.60778,126.32749
4682043000,34.68935,126.30579
4683025000,34.79072,126.72327
4683025300,34.74832,126.46348
4683031000,34.8299,126.70199
4683032000,34.85305,126.78198
4683033000,34.89214,126.68995
4683034000,34.86971,126.59222
4683035000,34.84488,126.64135
4683036000,34.77955,126.63651
4683037000,34.77235,126.57539
4683038000,34.73197,126.59929
4683039000,34.69733,126.56296
4684025000,34.99252,126.4713
4684025300,34.83386,126.50827
4684025600,34.84664,126.44699
4684032000,34.92304,126.49996
4684033000,34.93146,126.4285
4684034000,35.0394,126.41029
4684035000,35.00056,126.38147
4684036000,35.10258,126.29173
4684037000,34.95162,126.33878
4686025000,35.06793,126.4886
4686031000,35.14149,126.43101
4686032000,35.16269,126.48766
4686033000,35.02067,126.56169
4686034000,35.01346,126.51421
4686035000,35.10016,126.53937
4686036000,35.1218,126.60474
4686037000,35.16995,126.57555
4686038000,35.19089,126.62623
4687025000,35.29452,126.50583
4687025300,35.30141,126.39979
4687025600,35.40182,126.44487
4687031000,35.29965,126.5917
4687032000,35.24367,126.55944
4687033000,35.20889,126.51224
4687034000,35.26403,126.46961
4687035000,35.22415,126.43889
4687036000,35.21379,126.35888
4687037000,35.35336,126.47145
4687038000,35.34753,126.02334
4688025000,35.32646,126.81584
4688031000,35.26814,126.84117
4688032000,35.24345,126.79805
4688033000,35.26464,126.71923
4688034000,35.23257,126.64342
4688035000,35.28538,126.66487
4688036000,35.30816,126.73147
4688037000,35.34979,126.7516
4688038000,35.38644,126.77734
4688039000,35.43173,126.79566
4688040000,35.40653,126.8688
4689025000,34.32792,126.71619
4689025300,34.35042,127.04615
4689025600,34.20086,126.58556
4689031000,34.36983,126.67179
4689032000,34.33094,126.83741
4689033000,34.40341,126.80636
4689034000,34.38124,126.90533
4689035000,34.18144,126.88786
4689036000,34.15587,126.65573
4689037000,34.43471,127.05291
4689038000,34.15239,126.54827
4689039000,34.32312,126.98318
4690025000,34.49016,126.2407
4690031000,34.53491,126.28508
4690032000,34.48785,126.34342
4690033000,34.43319,126.29137
4690034000,34.39493,126.20562
4690035000,34.43992,126.1572
4690036000,34.29539,126.05564
4691025000,35.06945,126.21744
4691025300,34.86609,126.3124
4691031000,34.98525,126.15077
4691032000,35.09351,126.09444
4691033000,34.88795,126.04706
4691034000,34.75977,125.94201
4691035000,34.6957,125.96353
4691036000,34.66528,125.41899
4691037000,34.6072,126.03589
4691038000,34.57862,126.07132
4691039000,34.64397,126.15065
4691040000,34.73063,126.12527
4691041000,34.78661,126.14369
4691042000,34.8415,126.11008
4711125000,35.98628,129.53619
4711125300,36.00438,129.3164
4711125600,35.91868,129.39652
4711131000,35.94477,129.35272
4711132000,35.99782,129.48644
4711133000,35.90194,129.47728
4711135000,36.05438,129.55563
4711155000,36.03557,129.37643
4711156000,35.99182,129.41723
4711157000,35.99766,129.38641
4711158000,36.01971,129.32441
4711159000,36.02601,129.33478
4711152500,36.01194,129.35766
4711154500,36.02001,129.37194
4711325000,36.10784,129.34412
4711331000,36.14687,129.2549
4711332000,36.19238,129.32414
4711333000,36.24459,129.3236
4711334000,36.08772,129.17811
4711335000,36.21563,129.14218
4711336000,36.1517,129.18342
4711363000,36.03259,129.34379
4711366500,36.04171,129.34945
4711368000,36.06234,129.3572
4711369000,36.0638,129.38044
4711370000,36.08344,129.38324
4711371000,36.07307,129.40346
4711352000,36.04655,129.3685
4711365500,36.02606,129.35953
4713025000,35.80592,129.47898
4713025300,35.98179,129.18394
4713025600,35.83157,129.10351
4713025900,35.71241,129.31331
4713031500,35.79942,129.41365
4713032000,35.7041,129.41899
4713033000,35.7477,129.17488
4713034000,35.74919,129.0369
4713035000,35.89672,129.06584
4713036000,35.89681,129.17055
4713037000,35.99571,129.27228
4713038000,35.90464,129.27673
4713055000,35.85733,129.19318
4713060500,35.81104,129.24678
4713059000,35.8379,129.16494
4713061500,35.87188,129.23254
4713062100,35.86802,129.21545
4713063000,35.85107,129.23594
4713065000,35.78204,129.29855
4713066000,35.84614,129.31786
4713053000,35.84459,129.21546
4713057000,35.8089,129.19897
4715025000,36.15559,128.2497
4715031000,36.07856,128.18432
4715032000,36.09559,128.24005
4715034000,36.17389,128.18142
4715035000,36.22149,128.1721
4715036000,36.203,128.09538
4715037000,36.17032,128.03088
4715038000,36.1004,128.0079
4715039000,36.06123,128.13998
4715040000,36.00979,128.11826
4715041000,36.04229,128.03076
4715042000,35.96516,128.04643
4715043000,36.00048,127.93576
4715044000,35.91491,127.94991
4715045000,35.87881,128.03072
4715056500,36.09718,128.10843
4715057500,36.14541,128.10908
4715059500,36.11547,128.08198
4715061000,36.11688,128.14529
4715051600,36.12389,128.12483
4715053600,36.12148,128.11275
4715064000,36.12381,128.18601
4717025000,36.594,128.58522
4717031000,36.63061,128.79317
4717032000,36.67817,128.6765
4717033000,36.62817,128.65642
4717034000,36.52582,128.51541
4717035000,36.46448,128.63795
4717036000,36.52842,128.62562
4717037000,36.50823,128.75357
4717038000,36.51049,128.84621
4717039000,36.41375,128.91618
4717040000,36.57951,128.93896
4717041000,36.68474,128.91342
4717042000,36.74768,128.84685
4717043000,36.75028,128.76837
4717051000,36.5736,128.75115
4717052000,36.58349,128.73873
4717055500,36.56157,128.78555
4717060000,36.56063,128.70893
4717062000,36.57243,128.71227
4717063000,36.59396,128.71396
4717065000,36.55771,128.69119
4717066000,36.58054,128.68939
4717058500,36.56433,128.72255
4717069000,36.54319,128.71797
4719025000,36.24231,128.29278
4719025300,36.18464,128.32823
4719031000,36.26753,128.18836
4719032000,36.3041,128.26053
4719033000,36.30482,128.35343
4719034000,36.22208,128.3902
4719025600,36.17916,128.45388
4719036000,36.14808,128.51409
4719051000,36.11869,128.34663
4719055100,36.14185,128.32812
4719055500,36.13539,128.35567
4719056500,36.12452,128.30459
4719058200,36.11457,128.33262
4719058300,36.10375,128.33413
4719059000,36.11957,128.36189
4719060000,36.1255,128.36586
4719070000,36.09624,128.3813
4719063000,36.10933,128.35772
4719064500,36.09232,128.34862
4719066000,36.07513,128.36512
4719067000,36.09875,128.44586
4719068000,36.10192,128.41026
4719069000,36.13378,128.41901
4721025000,36.90197,128.48918
4721031000,36.81802,128.69125
4721032000,36.74216,128.70008
4721033000,36.74828,128.62397
4721034000,36.77987,128.56813
4721035000,36.84333,128.55675
4721036000,36.82718,128.49688
4721037000,36.93353,128.54929
4721038000,36.96832,128.59448
4721039000,36.9906,128.65557
4721051000,36.8547,128.6367
4721052500,36.82287,128.63658
4721055000,36.82918,128.62081
4721056000,36.82312,128.61869
4721059000,36.81293,128.64897
4721060000,36.80794,128.62027
4721061000,36.79601,128.63653
4721062000,36.80312,128.60608
4721063000,36.83943,128.59896
4723025000,35.92167,128.89862
4723031000,35.99462,128.81548
4723032000,36.05474,128.75878
4723033000,36.03969,128.855
4723034000,36.13071,128.94329
4723035000,36.08111,128.89627
4723036000,36.10236,129.04029
4723037000,36.04304,129.03522
4723038000,35.9832,129.06128
4723039000,35.90083,129.00407
4723040000,35.86405,128.91927
4723051000,35.98667,128.95485
4723052000,36.00942,128.93028
4723053500,35.97361,128.90445
4723054000,35.96204,128.95276
4723055500,35.92833,128.9529
4725025000,36.54989,128.19709
4725032500,36.48267,128.22144
4725031000,36.43084,128.28693
4725033000,36.36479,128.2371
4725034000,36.32857,128.13496
4725035000,36.288,128.07448
4725036000,36.35887,128.0821
4725037000,36.41333,128.05063
4725038000,36.29883,127.96766
4725039000,36.33479,127.92851
4725040000,36.39416,127.95714
4725041000,36.45326,127.95102
4725042000,36.57954,127.88406
4725043000,36.48295,128.06789
4725044000,36.53688,128.04757
4725045000,36.51762,128.13402
4725046000,36.57426,128.12095
4725047000,36.4516,127.90454
4725052000,36.41531,128.12604
4725053000,36.44938,128.15721
4725054000,36.43958,128.18281
4725055000,36.42544,128.21155
4725056000,36.39332,128.18357
4725057000,36.36787,128.15913
4728025000,36.76977,128.12771
4728025300,36.65987,128.01086
4728031000,36.56509,128.25118
4728032000,36.62305,128.25845
4728033000,36.66563,128.20139
4728034000,36.71425,128.25368
4728035000,36.78287,128.29604
4728036000,36.68581,128.11621
4728037000,36.58298,127.98042
4728057000,36.59859,128.19576
4728058000,36.58511,128.20663
4728059000,36.61987,128.19805
4728060000,36.62466,128.15364
4728061000,36.59006,128.18556
4729025000,35.91354,128.78842
4729025300,35.8705,128.83484
4729031000,35.95692,128.79666
4729033000,35.82206,128.82438
4729034000,35.79935,128.90171
4729035000,35.77154,128.8224
4729025600,35.84499,128.77889
4729037000,35.75555,128.73834
4729052000,35.82282,128.7396
4729056000,35.80211,128.7696
4729054100,35.815,128.72399
4729053000,35.80368,128.74316
4729055000,35.8366,128.75257
4729051000,35.82976,128.73569
4729054200,35.83307,128.7236
2772025000,36.23687,128.57276
2772031000,36.26263,128.47714
2772032000,36.13906,128.59712
2772033000,36.06234,128.66042
2772034000,36.16996,128.65976
2772035000,36.17054,128.73819
2772036000,36.10082,128.70981
2772037000,36.1514,128.82021
4773025000,36.34893,128.69952
4773031000,36.42821,128.69884
4773032000,36.4115,128.76712
4773033000,36.36265,128.83216
4773034000,36.29804,128.79543
4773035000,36.24044,128.81768
4773036000,36.22102,128.74697
4773037000,36.25945,128.68486
4773038000,36.30452,128.61007
4773039000,36.33837,128.51673
4773040000,36.33211,128.4228
4773041000,36.36524,128.35395
4773042000,36.39528,128.39676
4773043000,36.3938,128.46156
4773044000,36.4597,128.37043
4773045000,36.47003,128.51315
4773046000,36.38617,128.58568
4773047000,36.4573,128.45529
4775025000,36.42311,129.09852
4775031500,36.36235,129.16569
4775032000,36.29598,129.1308
4775033000,36.25539,129.02987
4775034000,36.2282,128.92912
4775035000,36.31909,128.98461
4775036000,36.45296,129.02797
4775037000,36.52451,129.06236
4776025000,36.65268,129.17172
4776031000,36.60002,129.05946
4776032000,36.71636,129.04185
4776033000,36.76077,129.1266
4776034000,36.78802,129.22197
4776035000,36.55544,129.17214
4777025000,36.43821,129.38317
4777031000,36.38289,129.37033
4777032000,36.31373,129.33614
4777033000,36.37454,129.27253
4777034000,36.45874,129.24813
4777035000,36.49445,129.38377
4777036000,36.53054,129.33499
4777037000,36.60814,129.38561
4777038000,36.60258,129.29615
4782025000,35.66607,128.71626
4782025300,35.62799,128.75652
4782031000,35.61714,128.65587
4782032000,35.63785,128.57749
4782033000,35.69916,128.58201
4782034000,35.68886,128.66205
4782035000,35.71011,128.97495
4782036000,35.70231,128.89708
4782037000,35.66401,128.83039
4783025300,35.72972,128.25637
4783031000,35.78323,128.20385
4783032000,35.78286,128.29739
4783033000,35.75547,128.35711
4783034000,35.82098,128.4177
4783035000,35.71403,128.36567
4783036000,35.65962,128.346
4783037000,35.6805,128.2315
4784025000,35.91845,128.28027
4784031000,35.90366,128.35196
4784032000,35.84497,128.3156
4784033000,35.8279,128.203
4784034000,35.86642,128.12821
4784035500,35.92415,128.12415
4784036000,35.90213,128.21575
4784037000,35.97404,128.19807
4784038000,36.00728,128.24828
4784039000,35.97519,128.30654
4785025000,35.97731,128.42476
4785025300,36.06001,128.33049
4785025600,36.05166,128.43413
4785031000,35.96195,128.48739
4785032000,36.00943,128.5631
4785033000,36.07031,128.54335
4785036000,36.02819,128.36557
4785037000,35.98225,128.35758
4790025000,36.65691,128.45303
4790031000,36.70639,128.39434
4790042000,36.79387,128.4219
4790043000,36.74506,128.44239
4790034000,36.73285,128.51623
4790035000,36.67735,128.55213
4790025300,36.60698,128.47524
4790037000,36.6529,128.36606
4790038000,36.60538,128.30512
4790039000,36.60982,128.36888
4790040000,36.5535,128.38919
4790041000,36.51326,128.30378
4792025000,36.89003,128.7072
4792031000,36.97336,128.7334
4792032000,36.918,128.80924
4792033000,36.91028,128.91678
4792034000,37.00397,128.85353
4792035000,36.94559,129.02786
4792039000,37.05083,129.05427
4792036000,36.82162,129.00081
4792037000,36.83929,128.88868
